"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","VOTANTS","NB_BLANCS","NB_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11","NOM_CANDIDAT_12","NB_VOIX_CANDIDAT_12","NOM_CANDIDAT_13","NB_VOIX_CANDIDAT_13","NOM_CANDIDAT_14","NB_VOIX_CANDIDAT_14","NOM_CANDIDAT_15","NB_VOIX_CANDIDAT_15","NOM_CANDIDAT_16","NB_VOIX_CANDIDAT_16","NOM_CANDIDAT_17","NB_VOIX_CANDIDAT_17","NOM_CANDIDAT_18","NB_VOIX_CANDIDAT_18","NOM_CANDIDAT_19","NB_VOIX_CANDIDAT_19","NOM_CANDIDAT_20","NB_VOIX_CANDIDAT_20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,811,8,4,2,"21 - MARSEILLE 10","E MAT ETIENNE MILAN","4 RUE ETIENNE MILAN",1096,1086,366,2,4,360,11,7,"BERLAND Yvon",38,"PERNEY Ludovic",40,"FORTIN Olivia",71,"JUSTE Christine",38,"MARANDAT Bernard",59,"BLANC Pierre-Henri",9,"VASSAL Martine",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,812,8,4,2,"21 - MARSEILLE 10","E MAT CITE AZOULAY","7 RUE RAPHAEL",884,871,284,0,6,278,8,7,"BERLAND Yvon",25,"PERNEY Ludovic",21,"FORTIN Olivia",61,"JUSTE Christine",26,"MARANDAT Bernard",44,"BLANC Pierre-Henri",5,"VASSAL Martine",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,813,8,4,2,"21 - MARSEILLE 10","E MAT CITE AZOULAY","7 RUE RAPHAEL",1018,1010,323,1,8,314,0,7,"BERLAND Yvon",45,"PERNEY Ludovic",35,"FORTIN Olivia",55,"JUSTE Christine",26,"MARANDAT Bernard",52,"BLANC Pierre-Henri",6,"VASSAL Martine",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,814,8,4,2,"23 - MARSEILLE 12","GR SCOL ROUET","38 RUE ROGER RENZO",1512,1494,549,4,7,538,22,7,"BERLAND Yvon",64,"PERNEY Ludovic",44,"FORTIN Olivia",122,"JUSTE Christine",80,"MARANDAT Bernard",74,"BLANC Pierre-Henri",26,"VASSAL Martine",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,815,8,4,2,"23 - MARSEILLE 12","GR SCOL ROUET","38 RUE ROGER RENZO",1185,1157,374,1,8,365,11,7,"BERLAND Yvon",45,"PERNEY Ludovic",36,"FORTIN Olivia",68,"JUSTE Christine",45,"MARANDAT Bernard",60,"BLANC Pierre-Henri",8,"VASSAL Martine",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,816,8,4,2,"23 - MARSEILLE 12","GR SCOL ROUET","38 RUE ROGER RENZO",1555,1541,576,0,11,565,14,7,"BERLAND Yvon",76,"PERNEY Ludovic",55,"FORTIN Olivia",124,"JUSTE Christine",65,"MARANDAT Bernard",56,"BLANC Pierre-Henri",30,"VASSAL Martine",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,817,8,4,2,"23 - MARSEILLE 12","GR SCOL RAYMOND TEISSEIRE","64 BD RABATAU",1243,1234,398,3,6,389,7,7,"BERLAND Yvon",36,"PERNEY Ludovic",28,"FORTIN Olivia",86,"JUSTE Christine",29,"MARANDAT Bernard",67,"BLANC Pierre-Henri",18,"VASSAL Martine",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,818,8,4,2,"23 - MARSEILLE 12","GR SCOL RAYMOND TEISSEIRE","64 BD RABATAU",1397,1389,445,7,13,425,9,7,"BERLAND Yvon",38,"PERNEY Ludovic",40,"FORTIN Olivia",68,"JUSTE Christine",38,"MARANDAT Bernard",88,"BLANC Pierre-Henri",20,"VASSAL Martine",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,830,8,4,2,"23 - MARSEILLE 12","GR SCOL ROUET","38 RUE ROGER RENZO",656,664,201,0,7,194,2,7,"BERLAND Yvon",20,"PERNEY Ludovic",18,"FORTIN Olivia",38,"JUSTE Christine",19,"MARANDAT Bernard",31,"BLANC Pierre-Henri",8,"VASSAL Martine",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,831,8,4,2,"21 - MARSEILLE 10","LYCEE PERIER","270 RUE PARADIS",851,838,261,0,3,258,0,7,"BERLAND Yvon",33,"PERNEY Ludovic",20,"FORTIN Olivia",57,"JUSTE Christine",32,"MARANDAT Bernard",23,"BLANC Pierre-Henri",4,"VASSAL Martine",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,832,8,4,2,"21 - MARSEILLE 10","LYCEE PERIER","270 RUE PARADIS",1251,1232,458,5,3,450,13,7,"BERLAND Yvon",75,"PERNEY Ludovic",40,"FORTIN Olivia",65,"JUSTE Christine",60,"MARANDAT Bernard",54,"BLANC Pierre-Henri",5,"VASSAL Martine",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,833,8,4,2,"21 - MARSEILLE 10","GR SCOL FLOTTE","2 AVE FERDINAND FLOTTE",785,762,338,0,3,335,15,7,"BERLAND Yvon",78,"PERNEY Ludovic",30,"FORTIN Olivia",29,"JUSTE Christine",35,"MARANDAT Bernard",22,"BLANC Pierre-Henri",5,"VASSAL Martine",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,834,8,4,2,"21 - MARSEILLE 10","GR SCOL PRADO PLAGE","122 RUE DU COMMANDANT ROLLAND",1225,1213,381,7,0,374,15,7,"BERLAND Yvon",64,"PERNEY Ludovic",38,"FORTIN Olivia",14,"JUSTE Christine",13,"MARANDAT Bernard",46,"BLANC Pierre-Henri",2,"VASSAL Martine",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,835,8,4,2,"21 - MARSEILLE 10","GR SCOL PRADO PLAGE","122 RUE DU COMMANDANT ROLLAND",932,913,313,1,1,311,12,7,"BERLAND Yvon",49,"PERNEY Ludovic",31,"FORTIN Olivia",35,"JUSTE Christine",26,"MARANDAT Bernard",42,"BLANC Pierre-Henri",2,"VASSAL Martine",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,836,8,4,2,"21 - MARSEILLE 10","GR SCOL FLOTTE","2 AVE FERDINAND FLOTTE",667,659,240,0,2,238,7,7,"BERLAND Yvon",39,"PERNEY Ludovic",27,"FORTIN Olivia",25,"JUSTE Christine",25,"MARANDAT Bernard",21,"BLANC Pierre-Henri",3,"VASSAL Martine",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,850,8,4,2,"20 - MARSEILLE 9","E ELEM SAINTE ANNE","484 AVE DE MAZARGUES",1377,1379,471,6,5,460,16,7,"BERLAND Yvon",52,"PERNEY Ludovic",43,"FORTIN Olivia",76,"JUSTE Christine",52,"MARANDAT Bernard",101,"BLANC Pierre-Henri",8,"VASSAL Martine",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,851,8,4,2,"21 - MARSEILLE 10","E ELEM GRAND SAINT GINIEZ","241 AVE DE MAZARGUES",963,957,416,5,6,405,9,7,"BERLAND Yvon",59,"PERNEY Ludovic",35,"FORTIN Olivia",153,"JUSTE Christine",46,"MARANDAT Bernard",47,"BLANC Pierre-Henri",4,"VASSAL Martine",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,852,8,4,2,"21 - MARSEILLE 10","E ELEM GRAND SAINT GINIEZ","241 AVE DE MAZARGUES",1144,1132,436,3,5,428,6,7,"BERLAND Yvon",37,"PERNEY Ludovic",45,"FORTIN Olivia",108,"JUSTE Christine",64,"MARANDAT Bernard",58,"BLANC Pierre-Henri",5,"VASSAL Martine",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,853,8,4,2,"21 - MARSEILLE 10","E ELEM SAINTE ANNE","112 RUE CALLELONGUE",763,757,259,1,4,254,6,7,"BERLAND Yvon",19,"PERNEY Ludovic",29,"FORTIN Olivia",45,"JUSTE Christine",35,"MARANDAT Bernard",44,"BLANC Pierre-Henri",2,"VASSAL Martine",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,854,8,4,2,"21 - MARSEILLE 10","E ELEM SAINTE ANNE","112 RUE CALLELONGUE",928,918,336,4,5,327,15,7,"BERLAND Yvon",41,"PERNEY Ludovic",41,"FORTIN Olivia",63,"JUSTE Christine",46,"MARANDAT Bernard",56,"BLANC Pierre-Henri",6,"VASSAL Martine",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,855,8,4,2,"21 - MARSEILLE 10","E ELEM SAINTE ANNE","484 AVE DE MAZARGUES",1113,1099,423,1,6,416,20,7,"BERLAND Yvon",65,"PERNEY Ludovic",58,"FORTIN Olivia",76,"JUSTE Christine",37,"MARANDAT Bernard",55,"BLANC Pierre-Henri",5,"VASSAL Martine",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,856,8,4,2,"21 - MARSEILLE 10","L.E.P. BONNEVEINE","63 BD LEAU",1334,1330,493,4,2,487,16,7,"BERLAND Yvon",69,"PERNEY Ludovic",37,"FORTIN Olivia",85,"JUSTE Christine",65,"MARANDAT Bernard",82,"BLANC Pierre-Henri",7,"VASSAL Martine",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,857,8,4,2,"21 - MARSEILLE 10","GR SCOL BONNEVEINE","52 BD DU SABLIER",890,873,296,2,6,288,10,7,"BERLAND Yvon",39,"PERNEY Ludovic",25,"FORTIN Olivia",59,"JUSTE Christine",53,"MARANDAT Bernard",44,"BLANC Pierre-Henri",6,"VASSAL Martine",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,858,8,4,2,"20 - MARSEILLE 9","GR SCOL BONNEVEINE","52 BD DU SABLIER",1178,1174,424,7,6,411,9,7,"BERLAND Yvon",57,"PERNEY Ludovic",44,"FORTIN Olivia",68,"JUSTE Christine",49,"MARANDAT Bernard",70,"BLANC Pierre-Henri",7,"VASSAL Martine",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,859,8,4,2,"20 - MARSEILLE 9","GR SCOL BONNEVEINE","52 BD DU SABLIER",1065,1064,360,2,7,351,13,7,"BERLAND Yvon",37,"PERNEY Ludovic",25,"FORTIN Olivia",84,"JUSTE Christine",35,"MARANDAT Bernard",66,"BLANC Pierre-Henri",6,"VASSAL Martine",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,860,8,4,2,"20 - MARSEILLE 9","E ELEM LAPIN BLANC","70 AVE ANDRE ZENATTI",1279,1274,438,4,19,415,7,7,"BERLAND Yvon",42,"PERNEY Ludovic",55,"FORTIN Olivia",59,"JUSTE Christine",30,"MARANDAT Bernard",84,"BLANC Pierre-Henri",13,"VASSAL Martine",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,861,8,4,2,"20 - MARSEILLE 9","E ELEM LAPIN BLANC","70 AVE ANDRE ZENATTI",1249,1248,452,5,5,442,5,7,"BERLAND Yvon",41,"PERNEY Ludovic",41,"FORTIN Olivia",76,"JUSTE Christine",71,"MARANDAT Bernard",57,"BLANC Pierre-Henri",5,"VASSAL Martine",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,862,8,4,2,"20 - MARSEILLE 9","E MAT ROY D'ESPAGNE","1 ALLEE EMMANUEL CHABRIER",1007,1006,419,1,5,413,14,7,"BERLAND Yvon",62,"PERNEY Ludovic",18,"FORTIN Olivia",138,"JUSTE Christine",85,"MARANDAT Bernard",46,"BLANC Pierre-Henri",7,"VASSAL Martine",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,863,8,4,2,"20 - MARSEILLE 9","E MAT ROY D'ESPAGNE","1 ALLEE EMMANUEL CHABRIER",1197,1187,478,4,9,465,28,7,"BERLAND Yvon",42,"PERNEY Ludovic",17,"FORTIN Olivia",161,"JUSTE Christine",93,"MARANDAT Bernard",57,"BLANC Pierre-Henri",9,"VASSAL Martine",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,864,8,4,2,"20 - MARSEILLE 9","E ELEM LAPIN BLANC DES NEIGES","ENTREE 26 BD DES JONCS",1344,1334,444,5,2,437,4,7,"BERLAND Yvon",48,"PERNEY Ludovic",37,"FORTIN Olivia",90,"JUSTE Christine",72,"MARANDAT Bernard",75,"BLANC Pierre-Henri",9,"VASSAL Martine",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,865,8,4,2,"20 - MARSEILLE 9","E MAT NEIGES","21 BD DES NEIGES",1044,1045,394,7,10,377,0,7,"BERLAND Yvon",54,"PERNEY Ludovic",33,"FORTIN Olivia",74,"JUSTE Christine",62,"MARANDAT Bernard",58,"BLANC Pierre-Henri",5,"VASSAL Martine",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,866,8,4,2,"20 - MARSEILLE 9","E ELEM POINTE ROUGE II","17 TRA PUPAT",1367,1362,550,3,4,543,21,7,"BERLAND Yvon",69,"PERNEY Ludovic",53,"FORTIN Olivia",135,"JUSTE Christine",64,"MARANDAT Bernard",86,"BLANC Pierre-Henri",8,"VASSAL Martine",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,867,8,4,2,"20 - MARSEILLE 9","E ELEM POINTE ROUGE II","17 TRA PUPAT",1212,1219,516,1,6,509,18,7,"BERLAND Yvon",45,"PERNEY Ludovic",35,"FORTIN Olivia",132,"JUSTE Christine",72,"MARANDAT Bernard",62,"BLANC Pierre-Henri",6,"VASSAL Martine",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,868,8,4,2,"20 - MARSEILLE 9","E ELEM GROTTE ROLLAND","24 BD DES SALYENS",1223,1217,441,0,10,431,7,7,"BERLAND Yvon",60,"PERNEY Ludovic",30,"FORTIN Olivia",70,"JUSTE Christine",54,"MARANDAT Bernard",60,"BLANC Pierre-Henri",7,"VASSAL Martine",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,869,8,4,2,"20 - MARSEILLE 9","E ELEM GROTTE ROLLAND","24 BD DES SALYENS",1192,1196,497,8,0,489,17,7,"BERLAND Yvon",55,"PERNEY Ludovic",36,"FORTIN Olivia",109,"JUSTE Christine",87,"MARANDAT Bernard",76,"BLANC Pierre-Henri",3,"VASSAL Martine",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,870,8,4,2,"20 - MARSEILLE 9","E ELEM MADRAGUE MONTREDON","34 BD DE LA VERRERIE",1131,1121,412,5,3,404,10,7,"BERLAND Yvon",21,"PERNEY Ludovic",75,"FORTIN Olivia",56,"JUSTE Christine",30,"MARANDAT Bernard",87,"BLANC Pierre-Henri",15,"VASSAL Martine",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,871,8,4,2,"20 - MARSEILLE 9","E ELEM MADRAGUE MONTREDON","34 BD DE LA VERRERIE",965,956,420,2,5,413,0,7,"BERLAND Yvon",24,"PERNEY Ludovic",48,"FORTIN Olivia",119,"JUSTE Christine",35,"MARANDAT Bernard",70,"BLANC Pierre-Henri",4,"VASSAL Martine",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,872,8,4,2,"20 - MARSEILLE 9","E MAT SAINTE CATHERINE","98 TRA PRAT",1015,1011,395,2,2,391,9,7,"BERLAND Yvon",48,"PERNEY Ludovic",40,"FORTIN Olivia",90,"JUSTE Christine",57,"MARANDAT Bernard",60,"BLANC Pierre-Henri",4,"VASSAL Martine",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,873,8,4,2,"20 - MARSEILLE 9","E ELEM BONNEVEINE ZENATTI","109 AVE ANDRE ZENATTI",1193,1203,433,4,3,426,19,7,"BERLAND Yvon",50,"PERNEY Ludovic",52,"FORTIN Olivia",76,"JUSTE Christine",49,"MARANDAT Bernard",73,"BLANC Pierre-Henri",8,"VASSAL Martine",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,901,9,5,6,"21 - MARSEILLE 10","GR SCOL RAYMOND TEISSEIRE","64 BD RABATAU",515,508,126,0,4,122,2,7,"SIF Aïcha",11,"BEZ Eléonore",40,"SIMON Nathalie",7,"PONCELET Zoé",6,"MENCHON Hervé",15,"GOY Sophie",4,"ROYER-PERREAUT Lionel",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,921,9,5,6,"21 - MARSEILLE 10","E MAT SQUARE MICHELET","12 BD GASTON RAMON",841,838,284,2,5,277,1,7,"SIF Aïcha",57,"BEZ Eléonore",58,"SIMON Nathalie",25,"PONCELET Zoé",10,"MENCHON Hervé",21,"GOY Sophie",26,"ROYER-PERREAUT Lionel",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,922,9,5,6,"21 - MARSEILLE 10","E MAT SQUARE MICHELET","12 BD GASTON RAMON",538,532,171,0,3,168,0,7,"SIF Aïcha",21,"BEZ Eléonore",47,"SIMON Nathalie",26,"PONCELET Zoé",6,"MENCHON Hervé",18,"GOY Sophie",6,"ROYER-PERREAUT Lionel",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,923,9,5,6,"21 - MARSEILLE 10","E ELEM COIN JOLI","12 AVE ALFRED NICOLAS",935,927,192,3,2,187,0,7,"SIF Aïcha",24,"BEZ Eléonore",35,"SIMON Nathalie",18,"PONCELET Zoé",17,"MENCHON Hervé",19,"GOY Sophie",15,"ROYER-PERREAUT Lionel",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,924,9,5,6,"21 - MARSEILLE 10","E ELEM COIN JOLI","12 AVE ALFRED NICOLAS",902,892,264,1,4,259,5,7,"SIF Aïcha",63,"BEZ Eléonore",50,"SIMON Nathalie",20,"PONCELET Zoé",9,"MENCHON Hervé",28,"GOY Sophie",20,"ROYER-PERREAUT Lionel",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,925,9,5,6,"21 - MARSEILLE 10","E MAT PARC SEVIGNE","ENTREE 1 RUE MIGNARD",812,808,238,3,3,232,0,7,"SIF Aïcha",49,"BEZ Eléonore",53,"SIMON Nathalie",11,"PONCELET Zoé",4,"MENCHON Hervé",22,"GOY Sophie",21,"ROYER-PERREAUT Lionel",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,926,9,5,6,"21 - MARSEILLE 10","E MAT PARC SEVIGNE","ENTREE 1 RUE MIGNARD",501,495,151,1,4,146,0,7,"SIF Aïcha",27,"BEZ Eléonore",34,"SIMON Nathalie",11,"PONCELET Zoé",4,"MENCHON Hervé",15,"GOY Sophie",7,"ROYER-PERREAUT Lionel",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
